2019-01-02 16:31:01|89.600
2019-01-02 16:41:01|89.487
2019-01-02 16:51:02|89.600
2019-01-02 17:01:01|89.600
2019-01-02 17:11:01|89.713
2019-01-02 17:21:01|89.825
2019-01-02 17:31:01|89.938
2019-01-02 17:41:01|90.050
2019-01-02 17:51:01|90.388
2019-01-02 18:01:01|90.388
2019-01-02 18:11:01|90.612
2019-01-02 18:21:01|90.612
2019-01-02 18:31:01|90.612
2019-01-02 18:41:01|90.612
2019-01-02 18:51:01|90.838
2019-01-02 19:01:01|90.838
2019-01-02 19:11:01|90.950
2019-01-02 19:21:01|90.950
2019-01-02 19:31:01|90.950
2019-01-02 19:41:01|90.950
2019-01-02 19:51:01|90.725
2019-01-02 20:01:01|89.825
2019-01-02 20:11:01|86.338
2019-01-02 20:21:01|84.200
2019-01-02 20:31:01|82.737
2019-01-02 20:41:01|81.725
2019-01-02 20:51:01|80.825
2019-01-02 21:01:01|80.263
2019-01-02 21:11:02|79.700
2019-01-02 21:21:02|79.250
2019-01-02 21:31:01|78.912
2019-01-02 21:41:01|78.463
2019-01-02 21:51:01|78.237
2019-01-02 22:01:01|78.013
2019-01-02 22:11:01|77.787
2019-01-02 22:21:01|77.675
2019-01-02 22:31:01|77.338
2019-01-02 22:41:01|77.225
2019-01-02 22:51:02|77.112
2019-01-02 23:01:02|76.888
2019-01-02 23:11:01|76.775
2019-01-02 23:21:01|76.775
2019-01-02 23:31:01|76.550
2019-01-02 23:41:01|76.550
2019-01-02 23:51:01|76.438
